Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:59,2021-12-22 00:16:00,"0,439s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:00,2021-12-22 00:16:01,"0,940s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:01,2021-12-22 00:16:01,"0,597s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""abcdefghijk!@"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:01,2021-12-22 00:16:02,"0,858s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:02,2021-12-22 00:16:03,"0,401s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:03,2021-12-22 00:16:03,"0,559s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:03,2021-12-22 00:16:04,"0,668s",PASSED
"verifyNotEqual(""abcdefghijk!@"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:16:04,2021-12-22 00:16:04,"0,005s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:16:04,2021-12-22 00:16:05,"1,195s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE21,Chrome 96.0.4664.110,,,2021-12-22 00:16:05,2021-12-22 00:16:17,"12,016s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:16:06,2021-12-22 00:16:07,"1,952s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:16:08,2021-12-22 00:16:08,"0,511s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:08,2021-12-22 00:16:10,"1,550s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:10,2021-12-22 00:16:10,"0,760s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:16:10,2021-12-22 00:16:11,"0,453s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:11,2021-12-22 00:16:11,"0,395s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:11,2021-12-22 00:16:12,"1,213s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:12,2021-12-22 00:16:13,"0,676s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""https://www.wp.pl/"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:13,2021-12-22 00:16:14,"0,839s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:14,2021-12-22 00:16:15,"0,673s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:15,2021-12-22 00:16:15,"0,456s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:15,2021-12-22 00:16:16,"0,655s",PASSED
"verifyMatch(value_text, ""(https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|www\.[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9]+\.[^\s]{2,}|www\.[a-zA-Z0-9]+\.[^\s]{2,})"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:16:16,2021-12-22 00:16:16,"0,004s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:16:16,2021-12-22 00:16:17,"1,315s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE22,Chrome 96.0.4664.110,,,2021-12-22 00:16:17,2021-12-22 00:16:29,"11,961s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:16:18,2021-12-22 00:16:20,"1,940s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:16:20,2021-12-22 00:16:20,"0,226s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:20,2021-12-22 00:16:22,"2,006s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:22,2021-12-22 00:16:23,"0,834s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:16:23,2021-12-22 00:16:23,"0,454s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:23,2021-12-22 00:16:24,"0,391s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:24,2021-12-22 00:16:24,"0,942s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:24,2021-12-22 00:16:25,"0,528s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""/*-789"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:25,2021-12-22 00:16:26,"0,740s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:16:26,2021-12-22 00:16:26,"0,392s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:16:26,2021-12-22 00:16:27,"0,521s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:16:27,2021-12-22 00:16:27,"0,747s",PASSED
"verifyMatch(value_text, ""(https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|www\.[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9]+\.[^\s]{2,}|www\.[a-zA-Z0-9]+\.[^\s]{2,})"", true, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:16:27,2021-12-22 00:16:27,"0,003s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:16:27,2021-12-22 00:16:29,"1,535s",PASSED
