Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:04:17,2021-12-22 00:04:18,"0,455s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:18,2021-12-22 00:04:18,"0,408s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:18,2021-12-22 00:04:19,"0,920s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:04:19,2021-12-22 00:04:20,"0,547s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""/*-789"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:20,2021-12-22 00:04:20,"0,835s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:04:20,2021-12-22 00:04:21,"0,428s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:21,2021-12-22 00:04:22,"0,749s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:22,2021-12-22 00:04:22,"0,672s",PASSED
"verifyMatch(value_text, ""(https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|www\.[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9]+\.[^\s]{2,}|www\.[a-zA-Z0-9]+\.[^\s]{2,})"", true, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:04:22,2021-12-22 00:04:22,"0,008s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:04:22,2021-12-22 00:04:23,"1,091s",PASSED
